2977,4527,2992
IDENTICAL,REFACTORED_MOVE,REFACTORED_RENAME,REFACTORED_INLINE,REFACTORED_EXTRACT,REFACTORED_ARGUMENTS_RENAME,REFACTORED_ARGUMENTS_REORDER,ARGUMENTS_CHANGE_ADD,ARGUMENTS_CHANGE_REMOVE,ARGUMENTS_CHANGE_TYPE_CHANGE,BODY_CHANGE_ONLY,NOT_FOUND
1843,0,0,0,0,0,0,0,0,0,12,8,1863
2,0,0,0,0,0,0,0,0,0,0,0,2
27,0,0,0,0,0,0,0,0,0,1,0,28
3,0,0,0,0,0,0,0,0,0,0,0,3
12,0,0,0,0,0,0,0,0,0,3,0,15
2,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,26
21,0,0,0,0,0,0,0,0,0,1,0,22
14,0,0,0,0,0,0,0,0,0,0,0,14
302,0,0,0,0,0,0,0,0,0,10,0,312
688,0,0,0,0,0,0,0,0,0,2,0,690
New methods in new AOSP,New methods in proprietary,New methods in both
2244,30,0(0)
