1169,1620,1302
IDENTICAL,REFACTORED_MOVE,REFACTORED_RENAME,REFACTORED_INLINE,REFACTORED_EXTRACT,REFACTORED_ARGUMENTS_RENAME,REFACTORED_ARGUMENTS_REORDER,ARGUMENTS_CHANGE_ADD,ARGUMENTS_CHANGE_REMOVE,ARGUMENTS_CHANGE_TYPE_CHANGE,BODY_CHANGE_ONLY,NOT_FOUND
415,0,0,0,0,0,0,0,0,0,18,0,433
3,0,0,0,0,0,0,0,0,0,0,0,3
20,0,0,0,0,0,0,0,0,0,0,0,20
2,0,0,0,0,0,0,0,0,0,0,0,2
10,0,0,0,0,0,0,0,0,0,2,0,12
3,0,0,0,0,0,0,0,0,0,0,0,3
4,0,0,0,0,0,0,0,0,0,0,0,4
13,0,0,0,1,0,0,0,0,0,0,0,14
13,0,0,0,0,0,0,0,0,0,3,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,1,0,0,0,0,0,39,0,300
352,0,0,0,1,0,0,0,0,0,8,1,362
New methods in new AOSP,New methods in proprietary,New methods in both
816,135,1(0)
