2654,2939,2718
IDENTICAL,REFACTORED_MOVE,REFACTORED_RENAME,REFACTORED_INLINE,REFACTORED_EXTRACT,REFACTORED_ARGUMENTS_RENAME,REFACTORED_ARGUMENTS_REORDER,ARGUMENTS_CHANGE_ADD,ARGUMENTS_CHANGE_REMOVE,ARGUMENTS_CHANGE_TYPE_CHANGE,BODY_CHANGE_ONLY,NOT_FOUND
1079,0,0,0,0,0,0,0,0,0,0,0,1079
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0(1),0,0,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0(1),0,0,0,0,1
0,0,0,0,0,0,0,0,0(2),0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1
102,0,0,0,0,0,0,0,0,0,17(35),0,119
32,0,0,0,0,0,0,0,1,0,2,1377,1412
New methods in new AOSP,New methods in proprietary,New methods in both
1700,1444,73(1330)
